"startdate","enddate","status","ipaddress","progress","duration__in_seconds_","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","first_click","last_click","page_submit","click_count","consent_form","citizenship","techphi_enth","techphi_dep","techphi_techrep","techphi_eou","exp_g_phi","exp_g_sci","exp_g_pol","exp_g_inf","exp_o_phi","exp_o_sci","exp_o_pol","exp_o_inf","exp_t_phi","exp_t_sci","exp_t_pol","exp_t_inf","exp_h_phi","exp_h_sci","exp_h_pol","exp_h_inf","violation","emo_angry","emo_outraged","emo_disgusted","emo_anxious","emo_afraid","emo_nervous","emo_enthusiastic","emo_hopeful","emo_proud","emo_relaxed","emo_peaceful","emo_calm","engage_like","engage_share","engage_petition","engage_attend","accept_phi","accept_sci","accept_pol","accept_inf","regulate_phi","regulate_sci","regulate_pol","regulate_inf","familiarity","experience","confidence","science_degree","science_course","science_course_num","open_ended","respondent_id","occupation","topic","model","label","logDuration"
"2025-05-09 14:45:28","2025-05-09 14:51:07","0","24.241.60.193","100",339,1,"2025-05-09 14:51:07","R_6azCvqC7Ehr1ZNn","","","","","33.4772","-84.0554","anonymous","EN","15.294","15.294","17.853","1",1,1,"2","3","1","3","3","4","4","4","5","5","5","5","3","4","4","4","5","5","5","5","2","1","4","5","5","5","5","3","1","1","1","1","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","1","1","1","7","","iP41d4296bb6e65440","member of Congress","animal welfare","MD","UL",5.82600010738045
"2025-05-09 14:40:44","2025-05-09 14:51:43","0","108.208.45.120","100",659,1,"2025-05-09 14:51:44","R_6BJEvLwqRArF99n","","","","","33.3246","-96.7844","anonymous","EN","11.644","11.644","15.902","1",1,1,"3","3","2","2","4","5","4","5","1","2","2","4","3","5","5","5","5","5","5","5","-1","3","3","3","2","1","1","1","1","2","3","3","4","1","-1","-1","1","1","-1","-1","-1","2","2","2","2","1","1","-1","2","1","3","None","iPd8f8e9fa68edf119","social media influencer","cancer care","MD","LB",6.49072353450251
"2025-05-09 14:48:46","2025-05-09 14:52:33","0","73.245.255.240","100",226,1,"2025-05-09 14:52:33","R_7CfjpSFQUtXwKV9","","","","","25.6944","-80.4393","anonymous","EN","0","0","11.943","0",1,1,"4","4","1","4","1","4","4","4","1","4","4","4","3","4","4","4","3","4","4","4","-1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","-1","-1","0","1","1","1","1","1","4","","iPd29373718db1f377","biomedical scientist","animal welfare","NM","LB",5.42053499927229
"2025-05-09 14:46:54","2025-05-09 14:52:38","0","72.210.105.223","100",343,1,"2025-05-09 14:52:38","R_1qW1uA02oqdvPJa","","","","","36.1886","-95.9842","anonymous","EN","0","0","22.614","0",1,1,"3","3","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","-2","-2","1","-2","0","0","0","0","0","0","0","0","1","1","-1","2","","","","iPef7488bfb8cb26cc","biomedical scientist","cancer care","NM","UL",5.83773044716594
"2025-05-09 14:48:10","2025-05-09 14:54:14","0","67.188.135.187","100",363,1,"2025-05-09 14:54:14","R_1zoOZ25QSaePlCI","","","","","37.6652","-121.8734","anonymous","EN","0","0","13.097","0",1,1,"3","3","1","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","0","3","3","5","1","1","1","1","2","1","3","1","2","-2","-2","-2","-2","0","-2","-2","-2","2","2","2","2","0","1","0","2","2","","All AI material should have a non removable watermark attached to it.","iP54fbf5ec650ac02f","philanthropist","cancer care","MD","UL",5.89440283426485
"2025-05-09 14:49:41","2025-05-09 14:54:15","0","172.56.16.72","100",273,1,"2025-05-09 14:54:16","R_5rvbjgfMHO6ZjQS","","","","","41.923","-87.7531","anonymous","EN","4.116","4.116","23.982","1",1,1,"5","5","5","5","5","4","1","3","1","1","1","1","5","4","1","3","5","5","5","3","-2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","0","0","0","0","0","0","0","0","2","4","0","1","1","9","Lol","iPbb318fbd8f0da5fb","member of Congress","animal welfare","MD","LB",5.60947179518496
"2025-05-09 14:52:58","2025-05-09 14:54:28","0","24.184.134.240","100",90,1,"2025-05-09 14:54:29","R_12bTfQrs0G1tNRf","","","","","41.2153","-73.1233","anonymous","EN","0","0","4.79","0",1,1,"4","4","5","4","4","2","2","3","5","2","3","4","3","4","4","3","5","5","5","5","2","1","1","1","5","1","1","1","4","3","2","3","4","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","2","2","","It is cool ","iP3cc38b97ef115391","philanthropist","animal welfare","NM","UL",4.49980967033027
"2025-05-09 14:52:50","2025-05-09 14:56:37","0","172.56.34.71","100",227,1,"2025-05-09 14:56:37","R_5kNj8X0fZk2Alk1","","","","","40.7252","-73.944","anonymous","EN","0","0","9.779","0",1,1,"3","3","1","2","1","1","1","1","1","1","1","1","1","3","1","1","1","2","1","1","-2","1","2","3","1","1","1","1","1","1","1","1","3","-2","-2","-2","-2","-1","-1","-1","-1","0","0","0","0","0","2","-2","2","1","7","","iP1c8f18a133cae215","member of Congress","cancer care","MD","LB",5.4249500174814
"2025-05-09 14:53:46","2025-05-09 14:56:52","0","216.79.31.50","100",186,1,"2025-05-09 14:56:53","R_3Sf7VKsBJawHkst","","","","","43.0599","-76.1415","anonymous","EN","0","0","9.781","0",1,1,"3","3","1","3","2","2","2","3","2","2","2","3","2","2","2","3","1","1","2","3","0","1","1","1","1","1","1","1","2","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","","No","iPd4a0c1ebf2fbf19c","member of Congress","animal welfare","NM","UL",5.2257466737132
"2025-05-09 14:52:22","2025-05-09 14:57:02","0","174.209.38.110","100",279,1,"2025-05-09 14:57:02","R_5M6RIWHSIi3432V","","","","","41.7697","-87.6985","anonymous","EN","0","0","8.633","0",1,1,"2","2","2","3","3","2","2","5","4","3","3","3","4","2","2","3","4","2","2","4","0","3","1","3","2","3","2","2","3","2","2","2","2","-2","-2","0","-2","-1","-1","-1","-1","0","1","0","1","2","2","2","4","4","","Thanks ","iPd8e1678c1abfba51","biomedical scientist","animal welfare","NM","UL",5.63121178182137
"2025-05-09 14:49:24","2025-05-09 14:58:33","0","76.33.100.130","100",549,1,"2025-05-09 14:58:34","R_7FLkR8RkGPLITAg","","","","","33.7518","-117.9932","anonymous","EN","0","0","11.609","0",1,1,"3","3","2","3","4","2","3","3","5","2","2","3","3","2","1","2","4","1","2","3","0","3","3","4","4","3","3","1","3","2","2","3","3","-2","-2","-2","-2","0","0","0","0","1","1","2","1","1","1","-1","2","1","2","None","iP4392e706bdf2e651","social media influencer","cancer care","NM","UL",6.30809844150953
"2025-05-09 14:53:39","2025-05-09 14:58:54","0","174.210.6.240","100",314,1,"2025-05-09 14:58:55","R_5jptj8aLOoQg1jP","","","","","38.5273","-89.1356","anonymous","EN","0","0","13.135","0",1,1,"3","3","3","4","2","2","3","3","3","2","2","4","3","2","3","3","2","2","3","3","-1","1","1","1","1","2","1","2","3","2","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","3","","iP6cd25f20ae5e9126","biomedical scientist","cancer care","MD","UL",5.74939298590825
"2025-05-09 14:55:33","2025-05-09 15:00:39","0","104.28.50.132","100",306,1,"2025-05-09 15:00:40","R_1H7DP9b2m2JyHsi","","","","","32.7797","-96.8022","anonymous","EN","4.398","15.771","16.501","9",1,1,"3","2","2","4","4","1","4","4","4","2","3","4","4","2","4","4","3","2","3","3","0","3","1","1","1","1","1","1","1","3","1","2","1","0","-1","-2","-2","0","0","0","0","0","-1","0","0","1","1","0","2","1","3","","iP2cf6be171e7452cb","biomedical scientist","animal welfare","MD","UL",5.72358510195238
"2025-05-09 14:59:12","2025-05-09 15:01:01","0","99.67.23.34","100",108,1,"2025-05-09 15:01:01","R_6waHMEzARzBGXMy","","","","","37.4361","-121.8952","anonymous","EN","7.393","7.393","7.831","1",1,1,"5","5","2","5","4","4","2","3","4","4","3","5","4","4","3","5","4","4","2","5","1","4","4","4","4","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","2","1","2","N/A","iP1fa31d0b0c8d6c14","philanthropist","animal welfare","NM","UL",4.68213122712422
"2025-05-09 14:56:20","2025-05-09 15:01:06","0","72.134.190.200","100",285,1,"2025-05-09 15:01:06","R_754unDMi0ysQUAp","","","","","34.023","-118.4961","anonymous","EN","0","0","11.78","0",1,1,"2","4","5","1","4","5","1","3","5","5","1","2","5","5","1","1","5","5","1","3","2","5","5","5","5","5","5","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","0","2","-2","2","1","7","na","iP646fbb0fbff55ff2","member of Congress","cancer care","NM","LB",5.65248918026865
"2025-05-09 14:54:08","2025-05-09 15:01:57","0","98.252.19.131","100",469,1,"2025-05-09 15:01:58","R_1K8e5k4CejiZhSg","","","","","39.1589","-75.5878","anonymous","EN","0","0","29.905","0",1,1,"4","3","2","4","2","3","3","3","2","1","3","3","2","1","2","2","3","2","3","2","1","1","1","1","1","1","1","3","3","3","3","3","4","1","1","1","1","1","1","1","1","1","1","1","1","-1","1","0","2","2","","Very informative ","iP78256e5b622d73c7","philanthropist","animal welfare","NM","LB",6.15060276844628
"2025-05-09 14:58:24","2025-05-09 15:03:30","0","76.35.126.4","100",305,1,"2025-05-09 15:03:31","R_1LLjouaV42p5G6J","","","","","41.11","-81.5004","anonymous","EN","4.576","9.133","10.041","9",1,1,"4","3","3","4","2","3","2","2","5","5","5","5","5","5","5","5","5","5","5","5","1","1","1","1","1","2","1","3","4","3","5","3","5","1","1","2","0","0","0","0","0","0","1","1","0","0","1","0","2","2","","Nothing comes to mind ","iPa9a78358980b1f6f","biomedical scientist","animal welfare","NM","UL",5.72031177660741
"2025-05-09 15:00:06","2025-05-09 15:03:43","0","104.28.32.185","100",217,1,"2025-05-09 15:03:44","R_3UatrMWJETsI9UB","","","","","35.2497","-81.1369","anonymous","EN","14.663","14.663","15.494","1",1,1,"5","5","1","5","4","5","5","5","3","3","4","4","3","5","5","5","4","5","4","5","0","3","4","3","3","1","1","3","3","3","3","3","3","0","0","0","0","2","-1","-1","-1","0","1","1","1","1","1","0","2","1","3","","iPf17efb3ce122e77c","member of Congress","cancer care","MD","LB",5.37989735354046
"2025-05-09 15:01:32","2025-05-09 15:04:33","0","172.56.178.226","100",180,1,"2025-05-09 15:04:33","R_1uhkdTvwcnevvt7","","","","","34.1211","-117.4362","anonymous","EN","0.855","0.855","2.687","1",1,1,"5","5","5","4","5","4","5","4","5","5","5","5","4","4","5","5","5","5","5","4","2","5","4","4","5","4","5","4","4","4","4","4","5","1","2","2","2","2","0","1","2","2","1","2","2","2","1","2","1","1","4","No","iPc9cee76ee4a845f6","biomedical scientist","cancer care","MD","UL",5.19295685089021
"2025-05-09 14:54:44","2025-05-09 15:05:51","0","69.143.220.52","100",667,1,"2025-05-09 15:05:51","R_6Cm73bq0fDwRbqo","","","","","39.6248","-78.2247","anonymous","EN","4.992","220.073","220.669","2",1,1,"3","5","2","3","2","1","1","1","2","2","2","2","2","1","4","3","2","1","4","2","-2","1","1","1","1","1","1","1","1","1","3","3","3","-2","-2","-2","-2","1","1","1","1","0","0","0","0","0","1","0","1","1","2","","iP0fc45a04ac3b8347","social media influencer","cancer care","MD","UL",6.50279004591562
"2025-05-09 15:04:04","2025-05-09 15:06:38","0","76.187.113.24","100",153,1,"2025-05-09 15:06:38","R_3t6YDjdMNlb6xgd","","","","","32.8131","-96.8141","anonymous","EN","0.979","9.5","10.069","10",1,1,"4","4","2","4","2","3","4","3","2","2","4","3","2","3","4","4","2","4","5","4","-1","1","2","2","2","1","1","1","2","2","2","2","2","-2","-2","-2","-2","0","-1","-1","-1","-1","-1","-2","-1","1","1","-2","2","2","","Nothing specific everything was interesting ","iPb11e5edd8d0af40b","biomedical scientist","animal welfare","MD","LB",5.03043792139244
"2025-05-09 15:02:49","2025-05-09 15:06:39","0","216.186.24.126","100",230,1,"2025-05-09 15:06:40","R_1CHtJCkZcRCyx4s","","","","","46.2532","-119.2864","anonymous","EN","0","0","12.562","0",1,1,"3","4","3","3","5","4","4","5","5","3","3","5","5","3","3","5","5","5","5","5","1","3","3","3","2","2","1","2","2","1","2","2","2","-2","-2","-1","-1","-1","-1","-1","-1","-2","-1","-2","-2","1","4","0","2","1","2","Interesting survey on the use of AI","iP689177becec4ab8d","philanthropist","cancer care","NM","LB",5.4380793089232
"2025-05-09 14:58:26","2025-05-09 15:07:19","0","24.10.160.179","100",532,1,"2025-05-09 15:07:20","R_1oZzB8lFFcyNle6","","","","","40.5153","-112.0316","anonymous","EN","0","0","15.558","0",1,1,"2","4","4","3","3","3","2","2","3","4","4","5","5","5","5","5","3","4","3","1","1","4","5","5","5","4","4","1","1","1","3","1","3","-1","-2","-2","-2","0","0","-2","-2","0","1","2","2","1","4","0","1","1","3","none","iP08dd5b3ffa24f760","member of Congress","cancer care","MD","LB",6.27664348934164
"2025-05-09 15:03:44","2025-05-09 15:07:23","0","50.116.184.174","100",218,1,"2025-05-09 15:07:23","R_7BWSi9LtcR3T1cW","","","","","44.482","-88.0185","anonymous","EN","0","0","6.295","0",1,1,"3","3","3","3","3","4","4","3","3","4","2","2","2","2","1","1","3","4","3","2","-1","2","3","3","1","3","3","1","2","1","1","1","1","-2","-2","-2","-2","-2","-1","-2","-1","0","0","0","0","-1","2","0","2","1","2","","iPa980380c5c1058c7","member of Congress","cancer care","NM","LB",5.38449506278909
"2025-05-09 15:02:28","2025-05-09 15:07:25","0","172.58.253.0","100",297,1,"2025-05-09 15:07:25","R_32sGaqMrFPzqMxj","","","","","35.1936","-80.6865","anonymous","EN","0","0","16.156","0",1,1,"2","2","1","3","3","1","2","4","2","4","3","2","3","2","2","3","3","1","2","2","-1","1","2","2","2","2","3","2","4","2","2","2","3","0","-2","-1","1","-1","-1","-1","2","1","2","0","0","1","1","1","2","2","","","iPf92699a9b21f691d","biomedical scientist","animal welfare","MD","UL",5.6937321388027
"2025-05-09 15:03:23","2025-05-09 15:08:37","0","207.172.226.13","100",313,1,"2025-05-09 15:08:37","R_5nSIXWkq0UpwA0A","","","","","40.6366","-75.4405","anonymous","EN","5.557","29.172","30.572","14",1,1,"3","4","3","4","1","1","1","3","2","1","1","3","2","2","1","3","1","1","1","2","2","4","4","4","4","4","4","2","1","1","1","1","1","-2","-2","-2","-2","-1","-1","-1","-1","-2","-2","-2","-2","1","2","-1","2","1","2","Thank you!","iP904d9bf6ecc30a61","social media influencer","animal welfare","MD","UL",5.74620319054015
"2025-05-09 15:04:02","2025-05-09 15:09:48","0","75.129.170.101","100",346,1,"2025-05-09 15:09:49","R_1Hz6oVHJSbGjkEg","","","","","34.872","-85.5091","anonymous","EN","20.759","20.759","23.181","1",1,1,"4","3","3","3","5","1","3","3","3","1","4","5","2","5","5","5","4","1","3","4","-2","2","1","1","4","4","3","2","2","1","2","2","2","1","1","1","0","0","0","0","0","2","2","2","2","0","1","-1","2","1","2","Yes, I do. It would depend on what the person in Congress was trying to gain support for as to whether I would assist in that support or not I would have to believe in the cause.","iP7fbd6d0004088a4b","member of Congress","animal welfare","MD","UL",5.84643877505772
"2025-05-09 14:57:36","2025-05-09 15:10:44","0","24.129.47.251","100",788,1,"2025-05-09 15:10:45","R_7qNrAXvuefazbC9","","","","","30.2851","-81.8217","anonymous","EN","3.72","3.72","6.026","1",1,1,"1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","","","iPce88c52f4929ef9d","social media influencer","cancer care","NM","LB",6.66949808985788
"2025-05-09 15:03:56","2025-05-09 15:10:46","0","47.39.145.181","100",410,1,"2025-05-09 15:10:46","R_7Qz558ewsBzotQd","","","","","33.9332","-83.3536","anonymous","EN","18.515","23.001","23.77","2",1,1,"3","4","3","2","3","2","4","4","4","1","4","4","4","2","4","4","4","2","4","4","1","3","3","3","3","2","3","1","1","1","1","2","1","-1","-1","-2","-2","-1","0","-1","-1","2","2","2","2","1","1","-1","2","1","2","No additional thoughts ","iP030c02b5a6a591a3","philanthropist","cancer care","NM","LB",6.01615715969835
"2025-05-09 15:06:59","2025-05-09 15:12:34","0","104.28.79.26","100",335,1,"2025-05-09 15:12:35","R_7isM4jlIbMdoRg2","","","","","37.9689","-87.553","anonymous","EN","13.854","33.684","35.4","4",1,1,"1","3","3","1","4","4","4","4","5","4","2","4","5","4","2","4","5","4","3","5","0","1","1","1","3","1","1","1","3","3","3","1","3","0","0","-1","0","1","0","1","0","0","0","0","0","-2","2","0","2","2","","","iPb3541fc62f1f6ef0","member of Congress","cancer care","MD","LB",5.81413053182507
"2025-05-09 15:06:11","2025-05-09 15:12:43","0","198.8.81.52","100",392,1,"2025-05-09 15:12:44","R_3E9htfqbz8mvmiR","","","","","37.7794","-122.4176","anonymous","EN","0","0","24.078","0",1,1,"1","2","3","3","2","2","2","1","2","3","1","1","2","3","2","1","2","3","2","1","1","1","1","1","1","3","2","2","4","2","4","2","3","0","1","1","-1","0","1","-1","-2","1","1","2","2","-1","1","-2","2","2","","","iP66b59383966f0260","social media influencer","cancer care","MD","LB",5.97126183979046
"2025-05-09 15:07:16","2025-05-09 15:13:29","0","204.62.51.17","100",373,1,"2025-05-09 15:13:30","R_7bicMEijWECKo5b","","","","","39.4091","-76.5991","anonymous","EN","6.375","7.494","8.831","2",1,1,"4","5","5","5","5","4","2","3","3","5","1","1","2","2","3","5","3","5","1","1","-1","1","1","4","5","5","4","1","3","2","1","1","2","1","1","1","-1","-1","1","-1","-1","-2","1","1","-2","2","4","2","2","1","2","N/A
","iP1f2dcd6f4c81e4ae","member of Congress","cancer care","NM","UL",5.92157841964382
"2025-05-09 15:09:49","2025-05-09 15:14:47","0","64.130.142.174","100",297,1,"2025-05-09 15:14:47","R_3xJiyvBnG0ekogh","","","","","36.7023","-85.6916","anonymous","EN","0","0","13.995","0",1,1,"3","2","2","3","5","4","5","5","5","5","5","5","4","3","4","5","5","5","5","5","1","4","4","4","1","1","2","1","2","2","3","1","3","-2","-2","-2","-2","-2","-1","-1","-2","2","2","2","2","1","1","1","1","1","4","","iP99678a126ca884f8","philanthropist","animal welfare","NM","LB",5.6937321388027
"2025-05-09 15:12:57","2025-05-09 15:15:41","0","174.245.117.155","100",164,1,"2025-05-09 15:15:42","R_7QFpOZl9agVxmxQ","","","","","35.0742","-78.965","anonymous","EN","1.68","6.921","7.372","2",1,1,"4","4","5","5","3","3","2","3","3","3","2","3","3","2","3","3","3","3","2","3","-1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","2","","","iPc61b25644071ac9d","social media influencer","cancer care","MD","LB",5.0998664278242
"2025-05-09 15:13:22","2025-05-09 15:15:54","0","174.219.111.34","100",151,1,"2025-05-09 15:15:54","R_34cRlSAS2bMK4R9","","","","","37.1812","-79.6172","anonymous","EN","2.118","2.118","11.995","1",1,1,"4","4","2","3","2","2","3","3","4","2","3","3","4","4","3","2","5","3","3","2","-1","3","1","3","4","3","3","3","3","2","3","4","3","1","-1","0","0","0","1","1","-1","-1","-1","-1","0","1","4","-1","2","1","2","No e","iP25336123e28a4784","member of Congress","animal welfare","NM","LB",5.01727983681492
"2025-05-09 15:13:35","2025-05-09 15:16:06","0","141.239.167.254","100",150,1,"2025-05-09 15:16:06","R_5j9vVcQq4ZquXHf","","","","","21.3195","-157.8525","anonymous","EN","0","0","3.834","0",1,1,"3","4","3","3","2","2","2","2","2","2","4","2","2","2","2","2","2","2","3","2","-2","2","2","3","2","2","2","2","2","2","2","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","1","1","0","2","2","","","iP5ce3666104332ac2","philanthropist","cancer care","MD","UL",5.01063529409626
"2025-05-09 15:09:33","2025-05-09 15:16:27","0","107.116.183.36","100",413,1,"2025-05-09 15:16:27","R_1uredcHYVpjTGA2","","","","","30.3414","-97.7312","anonymous","EN","9.25","11.759","15.21","2",1,1,"5","3","2","3","2","2","3","3","4","3","4","5","2","1","5","4","3","4","2","3","0","1","1","1","1","1","1","2","3","4","3","4","5","2","0","1","-1","0","2","1","1","2","2","2","2","0","2","0","2","2","","No not at this time ","iPb05daf92cd9982db","biomedical scientist","cancer care","MD","UL",6.02344759296103
"2025-05-09 15:13:35","2025-05-09 15:16:29","0","216.79.19.87","100",174,1,"2025-05-09 15:16:30","R_3D6E7lyleKiUkVz","","","","","40.8565","-74.1231","anonymous","EN","6.917","6.917","7.938","1",1,1,"3","3","3","4","3","3","2","2","4","3","2","2","5","3","1","1","3","3","2","2","-2","4","3","5","4","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","1","2","1","2","","iPe2d0b062aee35008","philanthropist","cancer care","MD","UL",5.15905529921453
"2025-05-09 15:06:36","2025-05-09 15:16:41","0","172.58.120.218","100",605,1,"2025-05-09 15:16:41","R_57kDOWZTJqFh1RI","","","","","42.3575","-83.2162","anonymous","EN","0","0","18.994","0",1,1,"4","5","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","4","5","5","-1","4","4","5","1","1","1","1","2","1","1","2","2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","2","0","2","2","","I have no feedback yet.","iPa9f270bb2cdbe687","philanthropist","animal welfare","NM","UL",6.40522845803084
